-482.448064020114	335.62343752278	-405.93221642028493	-434.7772009772737	138.43777274195645	
-150.90531841204796	505.98584605093174	-104.07108224006248	205.82853141997361	25.557868072161227	
35.791975002240065	-128.25234957964352	-267.31307440393255	112.10490955087721	164.58308898420353	
-401.15043511326644	246.15650891705218	-465.8418880711206	157.06757725345244	-399.0028059488736	
-194.93145980709886	73.30205195392102	-501.65107035583753	311.1496978322607	187.25282471250864	
219.78559507265982	180.99787613807814	-25.280987723865167	-20.51454082790309	-42.74733390393601	
-395.38952676972275	477.0846664188541	304.09663521339985	-28.24319382732665	-366.4627341769981	
258.6418940132934	265.79619104882306	157.7017599504187	-268.20083438576563	271.91830390728194	
247.15199383975778	-450.96513907481096	226.381153925548	-19.851175189996866	264.3786062925702	
32.79444278525	-211.88714611858228	-164.85304687314505	476.6582802007566	-33.01579811273973	
4.207695148903781	31.352079652265843	-217.87353419718357	-333.28971146927347	-472.7614816580298	
27.569041208171257	450.90600933489736	-256.42492598530475	-380.123330164648	24.144491073728204	
-462.8283704072493	-273.5276258732156	-453.8837922979805	-373.850798831961	46.16620609641723	
49.17484675239302	-86.05900469827822	-250.44877191477997	-137.6249892823555	-86.55774232038516	
278.474575701636	-505.6237222273724	-311.30867983332803	484.8124341661544	-102.42344019702534	
-449.54375767033065	-334.62059572901876	-166.2368288381437	-484.3813042729613	-30.435715474115796	
49.955447565777035	182.55287634210504	401.785493513083	-212.472214419549	204.76673057080268	
229.76266961817123	494.7003611550168	470.2957635384262	366.0520551796327	-259.63129298190574	
497.4786349666135	-166.08324897497982	83.61310437130942	-298.9231941811962	-115.54856639207242	
352.9565922581154	-187.08295722488367	-240.35532475315074	-378.2074868573416	359.0526464149207	
-169.5155249853421	-308.9927371286061	-66.88913391584788	302.0614068055961	486.7952246894031	
193.20283477438886	187.74644357370516	-381.38894939071304	-88.33415460503562	79.37344513615164	
298.0256658865559	-297.18086440930176	-457.881972443518	-147.51553015179206	-427.90510139973617	
298.4767747032479	-196.83304053360655	-308.1291543744944	11.15634047245419	22.1374852093968	
237.71049387877213	-229.72436514152827	-494.0188611270166	-272.7228643297412	-131.20226706462245	
