-35.16211974188826	-228.76389863957058	299.6632546381268	298.9107251611432	-101.97997132633532	-490.216757079494	192.5077604565521	-429.20189481131524	385.0554858035289	4.791198950588182	236.1573913493704	-461.8163489816525	59.85179769884985	68.54897348902932	248.7588984901497	1.8965715612223448	-406.66690047034103	41.491736311014165	128.61567451359633	307.30744955514183	
-121.4816337460719	-84.1928601756913	392.70034340935774	426.4533027770507	-308.785030627973	460.37461009626304	383.9394778584676	-49.51226241496988	-283.3769512533703	-25.474768051153433	278.80777271088414	276.07217556814055	-91.3773875900909	334.5469952598064	408.10439090519003	260.99596806870625	-288.5414909373355	-478.4848454420598	300.08750351311915	-222.29800669073268	
20.95298978465496	120.90151145387756	-423.5840391762676	-92.49663527116047	-254.7443968188541	-236.4909741314097	-484.4122270701111	-51.896363575031216	-73.50736651183723	-254.40960502995898	-208.22450934641398	55.57900340533092	-74.5039248474589	5.538303328541929	59.13693828743396	-342.75468261625986	-455.9189062544774	41.28548673214107	-467.1727829275148	202.81681274305174	
-274.90225616331156	-189.4808767033054	-124.94523778829574	-357.035176990484	377.70752159956135	-419.99820421469576	239.6077983653969	375.80604195672186	326.03089782882773	344.6958004960427	-128.66695711264833	85.98958186911636	120.47388499435249	-338.9882844393069	105.06930620315518	-505.08959728425776	-379.32577652851575	405.34524477733896	-336.4688018864025	93.1536452581928	
-452.89166429039017	-220.87253818891202	-299.4031575683512	428.57063868613	270.9690062459856	273.89414190936805	327.38357412860535	-491.59816734533314	279.96252269884235	-86.62121336884093	130.39170771289605	-221.4048418734293	331.18038013614034	195.3516787998567	97.86386679116049	-365.07922197256755	-109.82372990207989	-366.136241506117	240.34135754807744	27.653856550991804	
-378.1761454123815	-22.29008861294318	-101.79658153065856	-292.5133370692648	258.44319442054916	-374.7006955144019	-337.25267595199034	95.93980296439088	56.06606896027108	322.7141973746625	33.10884682248138	-491.1304671671785	363.5610526825636	228.54954095141795	412.0319045303245	403.71368040405855	-141.34203401279228	-405.8439411818641	326.1757612041614	365.8840816945424	
164.70019017904326	41.158840257645465	2.29500110132642	481.1958143537572	287.20947895480776	445.59075191816737	-130.75606096885053	85.42667167345724	-466.92608223411344	-80.33301847010523	3.3420571187251653	159.02061116549567	-267.63608350446333	65.13190140740198	-31.80925928814213	152.58849583495544	-26.555926959313354	-431.7661867439639	-11.445807318710308	283.21843060505967	
456.1807662324925	453.72562170309106	-196.5916434843898	-220.3154330954428	-259.35425990852445	-271.1489728631832	279.7217518096611	177.4393259367996	287.78556610613316	-292.94352541014143	153.96122952548183	-268.2112628012761	-189.93550346265522	-284.8323292308389	321.71212718410754	-439.1160270803512	162.09551126850192	205.98731212998666	100.16974348236488	236.11412026864002	
-457.25024143352437	-275.29238407753917	235.59314370095228	-412.8436340531939	332.1789499490468	312.18583474787874	-503.88388430000856	44.32921847956709	15.598011902507892	229.00572432202114	55.58313348149818	-28.99693845696214	284.5580840425839	-152.66015541138984	-200.68131705616406	-119.35085007393724	506.7892631245147	203.94020361529545	-405.05142036784963	-344.34588090216863	
251.51286776268046	-236.8863646219176	192.57084819722252	465.2922103081705	480.41058311289726	310.28872622696383	95.7206062064945	-477.76991540245615	424.1948484652104	193.7478876038308	510.6903502934234	-119.35849384364764	232.95009991229938	-0.7148440867421186	-134.1487549783604	-239.5694135582978	364.10972804558367	315.95545689039795	234.67539110511473	418.20115570170424	
-241.90486252085583	279.7049044162741	-107.81905267181526	120.4685766068925	343.277061270814	-395.48476616027864	462.51359476967593	-504.8123906727689	-265.9819366026219	-413.24444276380564	-131.6622091963547	268.965610938684	461.1257551207668	327.716653759045	-346.3604819063024	-157.65492477352495	-413.91634364081267	115.80061561744526	114.44019285617844	-226.7271045680729	
-220.06614590275336	129.55702692486273	-225.2125283245902	-258.67417675834935	109.66103058013539	296.6936111441744	-453.7764269135001	-459.56718607314247	22.371450879977715	-393.65601420652445	-166.26472819687422	47.72416195897961	-20.525530896489954	490.24957876140775	-456.037292702665	-368.25413012616747	216.45492527620956	-85.8943914741892	78.18495858373672	-480.3949321741342	
279.67604310250476	140.1318382141675	298.31014730080005	-117.34206710115649	-381.0284128767346	480.9604618834795	495.7770988340095	354.11631472121235	-268.4258823891289	-348.81919704712425	-5.077512977222	-216.56743723819244	-93.81705104340364	-6.650250611533579	12.984046079600603	55.52452634161102	379.70114670480234	60.962636924275216	294.4950397032844	469.8231413789574	
-77.63473034814791	-11.215772989656159	-22.62098752519887	232.76492208992613	-236.34578929855405	-34.93511774077723	337.57647041162056	-347.28990382841977	61.49615125544369	413.5078207492562	418.52625639042844	-245.65566720677805	77.89222431094129	-357.58354093032995	-389.71602845885286	238.41738901051406	-145.85432984871778	288.23070746383746	344.4892785925995	301.18764565569916	
-394.57696797288554	76.65924420756903	-427.2094059000327	451.17371407947564	208.38046654680477	-510.1659246757678	287.70242984507536	440.7674148344122	508.0644035351121	170.34883599050409	346.2053758159609	19.932937157994388	-496.760231147671	-41.30147506473048	454.70243413876756	-386.3936678951486	-206.2879536641666	-203.4883873384819	262.21781027496456	-40.481306267105424	
-412.90842885564024	-217.940917917587	365.9658630024446	-80.00742398391168	100.79862549961172	219.83559250266126	197.62724475692983	329.80797569491244	137.9277802260666	457.53885174302764	-10.151491303678483	-11.502029717169762	470.8772507364822	-186.4777280327732	-473.37124138920086	-410.5814140803272	-4.593137024741679	-184.2366531835155	-438.62713295271953	15.638413412174827	
169.0128338058014	-378.42299689619193	446.47633086930546	439.1152828676659	-221.79745627496573	-398.29140409025996	-375.6401774556584	493.7668380559993	-236.58466714553413	-186.93505817979025	-163.10546355526424	-315.1005588511572	355.96722718437286	-317.81540130667145	22.15054066064488	-93.96160163296162	299.49803518234353	43.61036454060638	242.35973966768358	263.4970578084143	
184.96868902189522	206.6069663963683	-113.08514943083935	-7.962397308433594	-386.7052650366568	-395.83386672016826	212.122016887889	-57.28992490359502	-112.79137422132067	-455.0411581303489	-89.70805208632117	-177.59265859911494	429.91933089598854	-369.16880947042216	190.5887845211364	465.8456894167258	202.58169007474703	-388.40434522650884	249.85975415590315	73.5697024992445	
136.5014640316598	-324.7568692515782	49.44134139547327	348.1885791085964	159.3835646653772	-250.7052013025433	-42.32123021785742	275.37845621290535	-107.21833259923795	-395.17688752699803	413.60524842711493	261.23088081690537	-504.773306310073	500.70279339060585	-19.093097292637083	-318.70736374061346	411.29983823358293	-356.0992552680549	-271.0541464354293	69.12480899461684	
409.17233899847247	-23.917882005377976	-235.7690356568453	390.41189930572034	75.86043579860007	-193.50388730540584	-264.69006161503916	-426.42741176701037	-110.36267162520295	-458.9897444073625	245.61106314323035	353.46247293730187	69.70807083806903	227.2862789803246	-471.71557919419087	-65.88107929369	-76.61567639813279	-1.5669946069078833	-305.4158097734202	-44.42564921967727	
-42.402965559411996	61.03363135298548	-431.20635330181153	-82.43974553612895	-279.3458495069688	385.2247324344661	-211.87728377835015	89.43933015959942	157.6885771474009	37.50349706763768	427.40587712091167	-200.06376508327577	-180.75126317684538	506.15758826439924	-322.2057460074966	-444.81055424708296	373.9590974129957	-307.351841686139	-280.02961036751003	425.31797872719096	
105.12314692932273	399.9323038815412	46.71873596336832	-120.91385080385038	-316.44665252742334	-10.41507469693363	153.9561433880259	-496.64212590435466	-382.2043523655383	417.6727789422439	-486.4309993582901	323.8595975516762	137.26574713946695	-207.35468239729818	-82.38693175360225	-240.68401889663596	126.63393603214627	-287.963304954814	-244.38936202903562	-121.71166800313966	
-380.9161092808091	488.52283496007635	325.8273772895975	-182.97222578432746	374.82659335899064	397.84482679073574	173.5276548811081	-259.64125224516556	-136.52253286366	-454.7032735499432	420.2913913337811	331.02797286059376	-143.40208164127654	348.88101166010154	4.529779265693492	64.09462900240646	-480.13369501428303	90.85885047021975	-372.6403212030785	-171.2044395814052	
-464.0248947209277	-205.7346161864167	470.9873311321778	340.89626410649396	-302.54883343310786	422.02136216130486	165.71211383178627	-8.16536154663413	470.1660952102674	75.55316059656059	-192.4097357855946	-257.0208975757969	-447.65906598382946	244.33206925239995	128.69505395555484	463.05579731231	-489.6430331789777	-220.53880186660723	-159.22303619341125	150.25191771264429	
-368.340348465718	341.3754291889659	134.96185746225683	351.6733740113534	-77.51299534780168	-145.12515892187162	83.9290763640613	-507.2759340916469	255.06705920184686	249.08582275064782	-361.21629443091194	333.58293554527665	-215.689391720172	-88.46264850030832	-443.42134977295353	124.28194713934352	-139.12368133880648	-210.64896109274088	167.15191147306132	-499.06603018096564	
41.804233861310195	-133.42590101702967	193.62335234246905	-88.57571740450913	-477.29768536757	342.93304057068826	270.542688890995	-215.6371993057229	-315.2729792937928	-122.24581435738838	-171.703814843008	471.29623227889044	-361.6755311773925	-48.51674760578089	-34.03435389932048	337.10036635906454	-24.106088237081792	-57.85850241764922	-183.61458479730516	-268.887875679288	
-399.80293852326315	123.18016436168853	-29.33304480960743	330.9197936735992	27.469623406842857	-228.46222734470217	451.95116041440804	-337.1934296379558	259.7915382875167	-493.73409457171505	-305.39174325788275	225.6386287363456	32.34208287271383	-188.1300876617313	-476.46533980017625	-54.49607176615018	46.703454925056576	-22.49021325209702	261.59268410643824	13.640465774764152	
70.38413841140198	437.4239370269862	408.6060884117114	-285.8540449689797	411.20825489152685	-201.62417301977922	-352.34135171244645	357.630948934186	56.16178703861999	-324.42213408115316	-468.25275425693934	141.36734504761193	-313.3005600266505	-102.57837340893258	17.112958144975096	-503.40705757733656	-510.6020082761302	303.4359436559091	-7.184787269144579	-167.54084427092306	
-263.8076237471325	489.2059313828379	-488.6760906915876	-489.34433171938764	17.250096606792567	-437.48354321491917	219.08283495072055	-178.99010005004766	-124.17231632875166	277.73236649768046	335.1458174271412	-13.657293681646706	-248.79008028878837	465.39569178120666	-155.8975354243783	426.5641477119992	-117.94237259072924	-504.7934331989428	-230.404073593835	345.4136021367576	
