-248.43769372118612	-510.53870562654026	-395.09386913642703	-310.5913244497149	255.12361251157643	-508.8382214080846	-145.3367231375094	472.2504727628435	-489.5696814219166	168.1536006575916	-28.959239756555917	-226.85371220916448	54.082061375661965	30.622043544474536	130.76242700588784	204.60796288423728	94.85130329793651	-173.10464135440174	454.0369972582473	-322.21861076194307	-325.9456278028242	462.4315390069643	-43.55915636444519	-152.74587061567576	269.58236840606787	
89.46853448056481	113.30848466879502	199.14004727523422	-158.57974863704595	94.86006114061854	-258.09194530861123	433.83032779945097	454.68474160573805	327.34491719465734	-59.63489656968585	460.3846451686088	-337.86762397253653	-488.3072861160726	68.20376078713889	52.09060825383699	-400.27142260630507	-249.16945944302051	408.4982340055644	-321.7584684794008	-135.77250801171158	-439.8111125207223	202.969907398067	455.6740039219519	-503.21111067942314	184.10387667563862	
-363.0721816685825	-329.9330614972715	-153.54535222560145	-253.81670103468116	253.72952688671398	384.43180693135685	-439.1777514327283	385.0818865407665	325.4387799010593	49.62221766070127	333.4852918075426	324.1376100814871	-102.42508264363573	405.05611868419726	143.76416815166021	-375.20300483427593	112.28376872332353	-201.82026447108893	164.9202376980653	349.70137050041706	180.9170888894812	350.5057367281886	-31.563254718276255	-147.28097684037488	-402.1200818056345	
-283.66972794566936	-469.94175259867563	-436.9093277383747	-206.30093297346235	359.47545936279846	122.10699183968836	122.20525671757036	129.57689314288518	-505.38691123764164	-289.85869410650014	-48.656698568085915	-15.774688213894251	404.90467956286625	-315.71496320595634	-287.9872892724418	-496.4766860494633	-235.16013210406203	-124.45911260171926	24.25873475616197	-199.49021127197898	-405.72810943661517	32.102470463285954	37.555713626852935	133.40931619120283	312.73346842414844	
-74.89921775042404	-353.41805737134257	427.794592129119	-150.82949025089664	340.36063180568453	-206.65712367127514	502.612201117724	210.25273826130513	196.60068533646518	-234.26087488772833	-203.35787828805746	413.4128337412758	-214.9116611574188	-493.2235252329298	306.0227001594984	-256.2757857363947	386.0558179597224	44.18447190866982	-188.24762999156195	-438.3424915406178	-290.80048874524266	226.2484684406462	-183.4205891068861	177.65223135628696	269.3171575213786	
-292.8338431517577	-296.5915943595768	-323.6927263034614	287.58988800356417	-263.7837316541849	-157.7118421669103	-304.1719486780386	-39.81264367193813	11.470253839926158	409.2019525863218	-159.82753492830477	-216.2368253128068	177.69201174095156	-311.7456995565293	485.10955546891796	-258.98302271681337	-164.54858252905404	137.4414876068247	245.14696429984303	-369.1738945042935	288.3290745088657	1.0048255587338417	239.99218030755674	-242.50404755598157	-324.5915869369287	
393.39528181310675	6.892133996934945	411.4426706338211	-48.96087113429667	237.12793411504856	-67.15745863152176	125.105296181717	-77.8862719054382	62.271694221096254	-101.72482356340782	-357.9132117174183	-16.176469463714966	191.0070584656222	-406.58441564879195	204.4435444695797	7.055281196903479	410.58899845849294	287.0580088772116	476.6839082491763	-203.74725289262665	-72.82286548966835	132.02653343237318	150.3931425861839	148.69913289191368	134.3372257727442	
164.082507986858	-219.5191964898023	-114.22295996696698	-120.41991222079747	-170.50137926075428	-88.15864815607557	-499.16819883199395	-264.91580882248604	334.94845226482016	-17.266092775439176	34.802363527726015	66.74699946857413	-52.242232267803956	321.42075281270854	105.79056014705839	-21.07177600442708	-218.06973348863204	371.555520018871	-329.78504041065696	-326.31556251635794	411.6951948800306	-82.51612246041606	-286.8594082912864	-91.05019225463332	33.62824937934954	
475.00823749950894	-58.212004989647085	-470.00800072070075	-495.3308467624135	-189.72279170511263	-253.8926240545004	137.5644905683663	-100.3988573683825	347.2871285867192	170.6544132161721	39.48878783323164	-500.23302465406846	-506.9709627640318	-288.1769849891098	9.929568400271933	10.975303931010103	225.57948871082988	-11.221041930205331	-351.6242925176356	-55.301810630148964	-509.58387273674066	-265.8050551688152	-8.69334944097642	35.77719696993597	232.942270111688	
332.11321473819237	217.7115067491028	470.9402063926708	394.62431632498783	407.9559655235937	427.0325565990813	337.4849257048718	35.2868074889534	-225.1324072535898	346.7291881204244	471.5073933805937	370.9672966045099	-341.7962827521824	355.50104282407347	-358.9548317285439	-360.6893102798157	339.08323503519944	-107.72915852068479	-384.5352860069912	-391.2209461659609	-155.51138382511147	310.30731188091465	-36.648694057016826	-295.03327636205313	341.43786198949556	
311.367803163531	354.05704700676404	-10.95551981932158	-269.7415236141654	4.458146814971201	-369.070813450635	1.808878692600615	175.96906016771834	31.743534242052988	-492.9247040666324	-251.01712386781168	413.21888573754404	459.2995696557689	475.3263253413071	9.304785016740766	129.14859024839302	-344.23320166276653	262.83023953628515	-452.4504515747005	348.9172337647984	-63.43535512355385	310.45079216816896	-221.04502902623676	269.4911705704661	346.1321591077419	
478.8554731075592	-236.42992537293406	-132.39013638111817	-114.30637494773941	362.85582423451876	454.80848130402615	433.63171474684066	480.29538534225526	381.21027588176105	-196.0277491365287	35.22002507536138	-476.67104002391943	293.7163142185773	12.714657988046952	-390.44590899163546	8.441035303153058	383.0035943856768	225.33027043994946	401.94601677006074	-139.3628087485397	-258.00688606770575	494.40120512267754	411.4054198675175	-300.4905804489838	-104.48960369134517	
-479.3135224083752	437.8275529271899	398.8605508770428	-0.9684299257125986	302.21812938109633	44.07938172205638	106.56067882777484	77.00119597287676	185.36494685211687	503.3292320684063	-409.74996568125994	-319.410141219866	-404.8626199032531	-461.49805114570285	223.50271129072178	421.15601361042206	57.24237709565	504.74969936868115	187.28275896148966	1.043924240389174	24.34827596841842	-131.69652161513102	152.96093719938608	-197.31613321779872	424.6903754366044	
-244.98520674194214	398.815873863394	-294.7356939211095	-260.46157190256156	-150.68965564363987	84.81684113997198	-445.4810581835293	248.15478010206903	-229.836160419022	108.57904664381567	-133.58827064077792	197.69979665947994	-273.95973345793493	416.6926625118965	268.71426159007683	316.08630325402055	-288.4129743191073	-505.84171114540914	139.6469019727199	-380.949791700587	283.1341254361083	-80.59023874918512	-386.09562899460445	491.6874797675657	14.8229948560014	
