-355.70574544707256	400.3677816345845	-142.50560435288463	-431.4416074506269	-156.35966184448102	23.972198500305694	-151.44844525700438	424.31984349390666	209.3039376519407	130.5882077702172	501.7846281881391	-126.6472383367144	244.41795093940368	294.91936169970177	-318.750783232759	-323.8013703874342	-69.58982122654618	-423.922361873089	505.13373155584577	-23.49625630824073	-375.55029746115196	-130.33721336616202	484.4087909160571	33.942553729946894	329.2528464464524	81.2954503891367	225.40412983087936	-370.5816183154449	217.1805147456937	-372.33003641523715	-180.1207410724718	365.95701580691446	-384.39931444644225	197.10270283681018	187.117725265545	
251.41449589280785	435.12549673659544	-442.1961608134713	-24.367613473019276	-38.32981190489562	109.56172167355794	258.6981673579669	-39.779248161709745	-93.62962432803062	-265.7628560835975	-136.44022295015924	21.35388559028911	-287.4760539718933	-372.2182160956072	-344.48920079257266	45.22257261785171	405.3336424017224	-479.54616947081746	-434.43847814529926	295.1951448136242	435.5707522665764	-506.29483462351936	303.84117882293424	358.96978103887784	468.5697007842856	-361.1214438232877	-409.5158385553466	256.32257687189417	-489.46858988411805	-315.27837259609475	421.7953946983813	424.06747305010947	286.28027591295097	471.78784007239267	200.3219023405602	
-462.3486557747712	-467.0805247525164	-34.225799065844626	-210.1962117035415	482.7093474927407	106.97264402087285	467.4193496951584	262.66875229277764	12.89989417830111	-24.41220165543956	-483.24842796298486	84.76806811005144	-57.57139924468595	290.20975704613386	-362.7620633650346	-19.569884161734592	-213.14772885567697	394.8025531522728	92.73989381244417	499.6292672083275	47.03082336808109	286.2219680083799	378.1288873307989	-251.86693126208928	-59.535096513454164	-16.29986128820474	-402.04244006610736	368.9000437549032	-492.2788076732305	398.61074788164854	300.7179776514041	333.75359927252066	106.20444416996202	14.73280568486473	37.94766787772926	
316.4536540170898	-293.8126883743762	212.1247884589792	-378.23259421227806	-389.27156254416553	124.75355314463718	-399.542054146716	-148.64781276230025	-164.3868188050056	-490.85050063669416	99.23902671036683	-100.65333350690605	-265.4302779667146	-285.02886790412606	9.776963297622046	212.34198952929557	-302.66635315471	-113.35973737933949	199.01714519046845	-210.7721396528592	40.250240654026925	-402.2559861882048	296.47890261981456	-91.47287164179619	447.0199860948567	-91.97521866023305	-298.51218277041346	-105.29553703034156	296.27748546300654	-413.8834365500588	-11.305422590807439	-310.0785269958891	-240.7260521300865	-295.47617009642113	-473.48464945038813	
393.78288779961065	333.12417565921885	-360.1649965951314	291.6162599874863	412.28598520875994	-140.38710628609795	-355.2488060741654	488.8950666359416	-64.55403354916473	-289.56650311113503	-91.80670746640072	-396.41113381907064	13.924658378151321	-350.0465274216465	-452.47279850085937	-472.84599909043635	460.4376116620475	320.1668843242619	132.81705894120785	-138.572174271942	-264.2422937564023	-373.597136851924	-34.02022145432511	128.28726865226372	351.76787069414047	-266.38775893413697	60.772485680887144	-433.4309081111395	-439.75404840596883	-147.34886726930853	-351.30478083579317	140.4106893510924	-504.1123581856898	183.92080743737233	-294.86322185617024	
-273.5930694414335	-71.50953903374852	152.00704604049167	-92.56982029684599	215.06009825643116	194.23217787862177	20.590412750494806	-431.08295610422977	96.92478239090747	452.58229816073015	-339.1293328858444	278.6465005636875	-348.3823899237954	396.5826725183766	200.06318029236695	180.95408416247722	196.47478488052923	-104.97415966391071	303.1857355535353	-211.11933828158095	-131.90424097306493	-487.55489370449595	321.35563814858597	-474.802003681463	379.3114841896527	-103.18970673039422	-435.83539606885745	-24.29015057506132	173.25954388392393	484.395549247066	-108.610777226501	499.49233810586657	-463.7651412699199	-153.54627393958435	140.32864895604803	
-66.17422298939198	437.81700499544274	247.09128773269833	300.4391965181637	-124.2465748072907	-455.551411751325	205.09349204642808	-150.3423631672735	509.47859543924585	-56.84108169487473	-174.60327951907573	174.86971450349392	53.181550909270754	246.48869804935418	145.44751627244852	120.39021608199448	240.302181353047	355.8778903599666	108.82353656510134	-463.926701670736	242.89085983156974	-316.1716479611	170.22059829244733	22.76916307350882	-347.7172351748835	-450.9526292493737	-277.76579595368025	-193.71741842047038	-319.90543503560775	244.51376416880555	171.27985241210388	351.7741709164345	91.38243604010961	74.99125468058048	415.50804573374944	
256.67216540822574	-319.2677674270219	156.93726872850107	14.673792385933439	-441.36513054135605	-108.9206059469102	85.02412717224047	75.61910610446807	-67.0811773592489	-200.82401552484896	144.60269436688532	-237.68123653179464	412.6674996624017	139.83662166103	219.39304264295743	-244.6748913009028	27.13768288281085	-32.59800114395324	70.48852589559942	-34.07230622945798	495.7278157777399	-167.73934101153088	-110.59896382403412	218.41650224278976	-125.13730957406085	291.7644261851833	-470.6355363104495	-344.495612357059	244.3234175451031	340.4621217120325	-404.5569760610781	-437.7747926923978	471.4890665262408	-353.7418148605847	234.16668943341142	
130.47875223802134	107.17848981149666	-499.1199595116463	-417.56567281519096	-358.15823549002005	-8.65407697115893	-428.09257263207274	114.28731845655443	411.3060199144189	-438.20635887852535	-143.41882791624818	-288.1374388707469	-390.7593438797916	-192.6831420001472	-212.33359722915873	-10.616218144046513	132.1051061149792	-263.70574688199747	-414.2034659250862	-452.55685399515266	148.26247921173058	-132.32355594191347	-505.03053922600884	-50.936846289069706	335.6597522653566	385.6098722537123	375.2065346553064	-46.89100896206645	299.15265838579853	393.5609964702252	499.81686591782886	-347.45271908156326	48.85688448787994	-382.22210441324006	257.236667404646	
-426.18520080296264	-287.89431130093845	-504.75903994411266	248.03301842607982	-372.82607849864814	71.3865160293085	-93.08549863128047	43.375134934203516	285.3865968120115	-11.986051035677178	90.11337056380057	-46.91573125764069	-122.66035016679086	91.2770220637633	-366.8544802031824	68.27462278942335	150.39663865727232	43.37080013674233	-135.91786647146415	55.592375542342666	-467.7604254289861	48.59059495192582	-227.45938615514268	20.149488437364994	-269.20550160933254	129.02668121212878	-346.2557667184525	-501.5691656805741	493.5098030442755	-466.64749717469385	373.84347316708136	-456.2697257792596	-217.22529926615096	-278.75228844289023	410.54968372346536	
