-161.3189633739555	498.64289778695525	506.1281113037827	-52.85090086590537	-158.97870046782896	-434.78970014175013	-216.58382826090548	-163.38644772521076	198.36359435779787	-368.9160413023985	-315.30855018745217	-410.91323684819196	-291.84822444622836	-25.64782276436671	-419.1245650307358	279.7868628712446	-57.03285011159056	-14.351649392215563	-62.280913056152144	-482.2304113294253	259.0127112940577	62.63083263420674	149.07308593995754	322.3287992810666	300.9971750603024	196.61054618141816	311.42382082618815	-129.01977798289175	257.9761682600986	-359.7055948083088	
335.6815566254179	58.81257458699088	-492.4410419548328	215.424856736283	318.9176730584285	-77.9634625366694	97.20808008581014	443.1258535478838	289.42637136023257	-216.6734947445329	245.14756839548613	161.01416952991633	-154.86611066479702	447.0332733780224	-391.34801919505435	30.603773333773916	-379.00585473459796	2.5483224576348675	497.2146925304469	96.21607580445163	-215.4048696779717	82.02111077933364	262.287234471838	-392.4844139628286	422.75365545664476	28.270262449490815	106.94570075831018	190.9134516262169	-36.60112129329133	28.088126940982306	
181.9709446854505	-217.57519504522816	-449.4640862182365	428.2153812398095	347.4308747721292	-34.873137755374955	359.54113789628104	5.058103199310494	332.9217812622162	475.145474945357	-161.53073489180446	-475.2655702184676	-359.83594236438216	-346.90371354303227	-384.5503916530688	323.2712065037093	-429.3455470814662	-41.87468361065578	-413.3842018610666	-38.27637941397097	67.55257135468207	-175.87091799104218	437.34721120363906	-376.3388953493372	485.923467171429	-474.6092613331191	-289.09500630733226	-327.14729416267124	-316.1281453999935	-256.2577550804632	
18.817427248908984	-424.9060186096822	154.98448711133005	78.45530691330327	-340.3891864150418	150.94341589380042	103.84849037150218	329.37558650397887	146.69217602040862	452.6839153088564	-505.76756307428786	-319.6553631844438	-508.6317763562227	-297.9119635142559	-230.19483998860755	419.7035684841078	293.13348206049784	420.54979141976537	-297.97575337935564	361.63952224477123	190.47534637428896	-19.151803637796604	-180.94885999686818	-115.67685595566934	-343.4698361722851	345.2280493064561	-461.7546198029543	-17.809813352787216	-334.0227555718482	139.6232549763223	
-398.0480839273426	-172.65530264292892	-412.4196574614902	-146.2931135559773	286.92865510614683	449.90347061073464	-472.22235527863165	239.0285372672655	76.861553894998	-398.836258063992	138.68102933512353	272.79607572565556	-72.01656220924536	427.7556407364709	137.77412417349933	16.873148115503113	-195.1485152358752	-190.55956776901922	75.49600725481855	-347.7024948487451	242.84476734313557	249.93312765925896	-459.2361480275068	-170.92298860409204	235.91901778547788	274.0645107132484	-284.677168054444	112.19144473953884	-315.4000795596784	-34.24664756761268	
-140.38525377117406	-421.3825773926269	406.1095342048678	-412.3672627569785	74.63019046915804	-71.19698400015653	340.90194672182065	329.76823113209116	442.949284740136	-111.65564395962997	294.735652567354	59.716369614342966	247.88687658785216	318.66409006128447	285.7280612457886	444.20247878766907	275.33624693696606	-200.7451006974622	-389.3727177899205	-385.05399116272326	310.5530044977777	-153.46479587536533	159.79192776229002	337.62920340737185	-320.2630211344387	-146.4335093854708	-507.9042605464966	-485.3089192033319	-96.14487663161646	-233.1976816284398	
-120.8316784267239	-371.4649287332387	-218.29812251474465	240.67860761152792	-483.9540416758274	-258.1388312378401	305.7159232487885	-125.78636438208304	501.4386340721086	46.177480876080494	506.5636785144442	307.86298702569263	58.41999303930322	179.107009546751	-366.0402245068822	500.67065798051374	-63.58408647525255	399.8858667325113	182.62309928574996	-144.72781595423294	-156.0941635356292	391.44799431332785	-272.33481301497034	-47.46087794903963	88.2580490023654	464.70974557857187	79.07326078354879	-178.3937617705946	261.5946374448207	287.103567619537	
-480.7146725279394	467.6938877607382	305.5277386738985	-182.9343508616393	72.15904245803654	222.5272776302886	-364.97966639884856	94.05640990675101	92.90747300974101	222.2632623702857	352.507643575811	415.78544172374245	-490.1828386323388	-402.33798143582277	-235.23478306070842	391.6239662316059	-178.22707121086	322.7871167781635	-457.1704413838198	496.7181895480112	209.79339601213042	477.78193932236843	259.56474002473146	123.06619882391794	176.92791611642485	-289.7459454532807	415.2259333328843	340.78813349273696	-425.01738316522045	64.50097092754561	
416.59554501091463	-21.993164889755576	88.62711639114048	262.23202895003226	11.962734223826146	-188.83918216382972	-83.51152179268894	-210.41961584478497	23.379985160628053	375.19523421444796	-36.13951357515708	-376.9422934497187	157.26166866926712	-476.0797912991636	-26.35218350176865	158.6812418298506	-83.50890171493512	-100.11363538910109	-108.87519833347187	-325.2009130625256	-152.22901669941746	381.4084812534421	348.01689104992386	-286.8465065146295	318.99111119070255	305.8664351485978	348.31073222509053	506.4563646389803	-382.1070593231024	-477.86853052445144	
-417.93529678571974	-191.79774329622325	349.2876098633752	-104.09902147505	-336.6732518055713	121.6159467968314	-82.47312537579063	433.8816023550669	-187.92978222787139	-229.47927954705455	303.84064502828846	316.1333486343905	123.8308497200303	-79.47782183156784	347.5361796226074	-9.518931207117646	260.46894292275476	-9.770478859496677	387.90433616955454	-117.28940906858128	106.19124300794533	-119.71801569554265	-307.0018272940833	337.2973018427007	54.64536542516544	67.71287274055328	54.2368457815694	10.664121319103629	-23.45292795586181	348.66714452039514	
