-195.65173236434708	-168.64419930832366	-31.10839123518923	444.6275524116103	-426.5237310533568	193.87564889425255	501.14977107461607	-82.82543605445693	-450.334228843404	120.66603701736733	
-332.5799941576722	280.8629798313701	183.90138741093153	-0.637966155494837	-406.4678990859221	121.6226422067233	-141.35417777265707	96.20727426150506	157.21791640931838	495.5201836376866	
69.024276112753	150.17958730775035	369.98671053273563	-96.75909507480833	97.7407047155341	295.8185945546726	147.22342991758273	-144.01647776596525	397.47566919675535	-353.8770070869788	
325.6341432112855	409.2096886840757	272.3812236587845	-342.6631001066329	-164.86199608923368	-112.37450938789351	171.12365020634445	-214.38429648555797	-269.25026019040655	-433.0720503014348	
-332.27166709855675	-343.54839299161415	349.9098434179456	396.22362722860794	-169.7463963695045	-137.65272320360077	-23.899168420456533	-278.3812588340406	-494.93830914831574	330.5532549264892	
473.43960750307065	256.2924930197538	-106.83540952013567	270.73080988699905	478.2541158944522	-477.6054433666566	410.8017171600178	-138.83387634455016	-83.55844745181423	368.3578989184209	
-122.94660514482155	268.64571813234454	478.66165412204623	-176.31522899304633	72.91078181022817	436.30460038026445	265.14414029259115	-194.04916356011438	-66.19291930310862	407.6801008985352	
50.08440723949525	428.6778262232367	-215.83012161254788	-159.15685992351325	86.26351746168166	-42.151628457510526	-293.9247629184139	459.83823680973626	-5.338411643327277	-460.8196601479483	
183.5769236846496	-371.26034398627087	370.4333386057201	13.83897919498645	417.74317046102783	293.42751988671466	-449.3155495096769	-151.95463555489624	-501.13756672139175	-393.2976681277722	
-77.97505888415094	134.0394492838724	100.6769401974243	153.5897921045073	287.883451864432	-108.92762013690987	-335.1308198246858	-235.36059106640897	456.0408486112449	253.54100135327315	
-263.6386337822519	127.69227560105844	274.7868606775694	-341.9688069589636	373.2915023144477	353.982069641674	498.5158327010919	120.91160923764164	495.80227861593414	-145.45767927307145	
-314.54008308278685	-408.7878478794065	239.02044682591907	277.72007007997024	408.60862364443824	286.8321654578988	137.81365784333434	-207.85854482015952	394.68263602765524	-23.34492955484933	
-27.90888957489824	349.740235039519	176.31823314357473	-77.10633825401942	-49.43852352573509	499.44301901165795	-242.62457463489557	-195.04092320206735	-369.0221315866773	-177.19282903209375	
-473.4917839257403	-117.66720546795221	117.98456344344095	-287.6713045531473	506.83043818576664	-450.6742507307827	-320.26614070779146	415.2765467536193	-114.32743237960563	233.2334080395865	
-500.5358888064696	-474.2315261757957	-371.9420343264379	288.23807687643375	482.22076044592916	-413.61940510785354	-160.37310488382872	164.47093229850475	-301.1372207490278	444.87896588164926	
135.30582986298077	39.927354799125624	237.42490940023185	77.67555036673662	-504.94155326585684	236.42726683117212	255.80430582750512	243.34506139071652	-85.43924977985273	-315.46952648884474	
-200.3942015096353	-432.0090534417551	-253.3814932508132	43.253579821210565	-331.18493885198257	478.41947088521033	25.590248871165045	415.58985248906833	-446.226705297402	246.97095045556205	
97.99074713875223	-45.791899955270594	-175.30169071476945	238.46536252695364	434.83349559501835	493.2985931081571	370.7394067289524	-402.9532352863869	-35.880627007035116	-510.65351429702724	
411.26246738489317	-79.24342774424207	510.19992433813775	350.6427736615492	461.7407299634717	-368.56899708490533	453.53020180027454	485.591931277454	-186.72560416996532	242.0006323761512	
381.58392328263733	-215.65622638643953	-354.62215882566034	481.47293600989167	-206.57117341807918	-64.0374415631727	-189.74112134509198	353.7989224233196	-473.34537922607126	-137.74744235541294	
289.3675677876927	-275.5350096257898	368.008949587305	-416.51689270036354	397.5151676963501	214.00945422883296	450.22880237168	-71.40174980313532	-439.645741299507	-338.25972801308	
-438.84521500061726	273.05878658189056	-48.527998682663736	344.7265416750024	6.286141390647913	-218.75626861751613	-416.2237821614237	460.65074259269534	276.4710365690886	470.33801692168197	
-151.74794496815656	-475.6575216607031	271.4348925245141	-40.14974278059873	-31.466702195808352	295.7661196052579	-484.6760096034599	198.34191828785356	-398.9333520238858	423.9061213829053	
-475.6132340193322	500.6034310938054	-190.04814706113336	351.3832704372478	-418.67248921004455	-377.6124117353701	-472.1876286037789	-305.25689907816025	-156.2501594401446	-208.0968684518508	
-287.7069889638028	-495.81406327023547	-219.5428025918879	183.58260291230374	-428.00975793934794	-372.9475763383804	-448.8024757321466	-486.83045201150304	-257.199453128223	-434.3554332099543	
397.72666692198686	68.91819095892231	-476.18143341465395	-16.055466978587674	362.82285534388745	411.6676626424603	-284.96585851984446	276.4962517711507	-162.89079022053824	-409.26186045219083	
6.160904640125636	481.1355869067213	33.236205646564486	-496.9973876267048	270.9845923579676	329.3944448168427	-173.86116133765535	-431.88878996054166	-246.36020889017448	-373.7373581187515	
-156.28480090043138	-463.31172369661914	418.21658321840846	491.5684358397085	83.37372769543822	-412.61614467540306	314.0576585326685	439.53477166505854	276.4654330520232	-119.05878964705062	
-289.96462731628515	40.082375484865565	-92.34373521060735	205.9412076955516	-110.0040980988839	74.18502974604496	415.80054848773057	-383.39732138968486	213.4234907232941	484.0336913742485	
-148.1470475426617	119.9530906229952	237.21313842860422	-55.06225712619283	504.8003207795747	-103.15919644579566	-426.75658649498314	113.78066731799572	-31.492314109865333	32.63277196106071	
-357.78614410846166	-427.54364227736085	180.75518735025116	46.03518108140281	495.9524350403673	1.0391886487475404	-445.40769326064594	-359.71427740185953	499.1085402596826	10.486594260778247	
-509.54386454023864	-482.0034917255465	-171.17420986765256	386.43841674343525	509.28777084423996	-15.824336374446318	-95.36372956817263	12.159480247377815	-187.8619155310925	-324.57652922264685	
460.4340717021179	405.87515960810913	306.4796225592695	142.98529561444934	486.97098511902936	60.66957679626057	20.635815372273555	-391.75089002961244	-500.12898013089426	40.75686165120726	
-286.5985735817368	2.3989854511796693	168.6824630459198	-21.70717538901738	-143.93925798924886	-98.72078593212865	-459.02194639585	363.97318531329995	-507.3904637080299	-388.91514232487685	
