-229.55427431729294	207.90106287187336	-293.61103270859496	223.8183919053007	-245.49558783150314	-367.40188269146665	-378.6815914783778	460.01595712647406	-210.39588250110586	6.0445688152219645	298.6945876119071	414.09858370632855	133.69938265042765	428.30388040329467	110.437967150791	-85.79570996335212	40.331246986629935	450.27794475351357	218.82612901915513	-211.71309598032286	249.29953174491152	-339.82918490456666	-138.71148143416747	-503.00631210690517	57.922555485059206	318.9258999576714	-354.9478397585382	216.18566472603186	296.84677263240053	-395.94340955270536	-272.0020248114913	-106.94528124988398	-289.3445802112917	221.03882216131274	71.23525604495603	-447.22453686173867	113.28375207963268	-366.5978629018369	-399.9823337300324	-482.66845580013324	
-347.52724409631577	-188.1578764644733	229.70905015288804	-427.4227209969969	-134.81169544799798	217.0824816988786	175.56173117555602	-414.26522022673197	-133.90446949725157	-481.16094520266626	-183.9087356549702	289.385771346263	491.81004897722323	1.0807347473653408	422.8241674952799	288.5937336879273	200.74818523559827	356.843992323052	-360.8461650619181	390.0883457735239	-249.03205532648576	140.13762732092744	-60.03030480397604	-260.54140506629324	-96.56976408884378	-242.0261680518277	373.62113970786254	238.03491725524793	431.61695603542114	-388.7210344756384	335.644708549833	466.5916211087566	-463.58210835262264	12.37445621524978	303.5175455394558	65.17340394684777	494.64295499020955	278.8730856500374	7.504118823001818	-173.76212586918246	
-277.5708382021395	136.21002308057382	-139.56472775584626	-473.08454213290446	-391.80610351121186	-183.37881046075802	481.00050427720737	306.51479051687375	-401.36395577337663	-472.80781234194535	-466.15633674367666	-65.55253963790108	-488.3935048706412	-48.36766935876295	-239.5685761789578	244.51092856347384	162.45740755726388	80.67647909696223	492.3111254170673	504.9517531173964	449.73623238527375	463.48567873517413	-450.0090016365204	413.9332324744096	-466.1837247029748	-166.89631649948592	119.2604550825597	-337.04733229328076	267.2501130838924	-246.06748783567156	262.3220659023199	-206.60695856109066	150.29481196228517	99.31291382392783	497.6292167269537	405.75233206191547	-60.80991555069937	-470.3600213418885	-69.1852523688865	116.17058767006517	
86.37097063013971	245.0041490614435	52.55562450970331	-435.32871820883645	132.86605617321845	143.12923365214863	98.6476472562249	184.0476550047432	277.6701096645413	-496.6224589616154	196.9615243797018	383.55828308417847	249.887128423857	-9.18987324507384	-492.6821971805401	57.54850030606144	352.91530176140384	-74.2733462596903	-253.3466536070042	113.78472287512477	399.8893946112544	346.76486996658446	-370.84460781845416	-314.32122213281883	21.009909829170738	-303.4868454683056	254.31209890234504	-280.3121108394456	-147.73082265699855	-124.31687493360056	309.06933432771825	323.00213460668795	-312.56390050435044	58.20017554980268	-367.5063674732478	181.17856574058442	89.98005676694413	152.10052456761252	-158.4800522884724	-53.355379782658645	
367.9025959895738	242.87185700424675	-227.48985352603802	262.9771956831323	385.2025573567179	-220.15663908803526	-257.53538275048066	-283.4334275634758	153.9257286629463	75.41613060706754	-97.18593396121844	-377.30612228139785	-352.5553229680129	-26.668442612133617	409.7726235609591	-95.80806894843028	85.77694132958004	501.7984149246606	-140.7445913328416	132.71682334009552	136.38240668117407	-293.8576722990306	-303.64463192281835	-224.76539730141963	-192.0194093504855	-287.29662003834915	-155.66620972530262	-430.3757127076147	-319.5017665700499	-292.0131870142184	-484.99216488496927	-199.68805560292458	466.29562994164166	179.57209453667303	-123.6841080462599	-298.4153321777734	218.32678334521927	65.00214129681319	274.7075016731418	-292.3146996212183	
-175.13541855269784	232.81204150375368	338.83995796460647	-90.04041641924658	377.86566551535907	-36.98877876627489	31.8669857402233	470.2169817998936	-380.03633880477673	332.70724578175464	182.3778783770805	-89.92498773032366	422.46060459895705	185.15249370259437	150.78605698440572	160.38402785814753	410.5374061369531	220.30580969697485	-185.32356512031203	-413.1249231143413	66.2231448191809	24.032204991917297	86.29965884418141	460.93837418429723	361.4515686178901	219.31236736941105	-394.9515768163316	-438.07658016235257	-415.2104981742263	-38.69865867591824	-37.63239600027822	-45.44678937257203	329.1477421822216	-244.23727021806212	-494.86505147273766	225.96712426679176	-442.0205981962747	240.30964324399451	209.10220352595468	-324.45453319660203	
484.1334456671517	-282.9921564562283	429.5100269141366	296.02782558791216	-48.3366758102153	35.239106773634035	52.480002376432026	-395.48564765722045	-464.50886279332497	182.2848151699435	111.24838462853552	303.73490398465583	-498.103279392174	129.8692601211651	-24.266446244216468	-175.514422292113	-305.660153009443	-365.09791422157355	-67.67222079041738	309.36582008421897	-310.8701830671659	-1.1235371874346356	228.1694126517266	-147.09876413112875	308.93287753294715	-24.183926424158756	-412.5132884385129	-194.19191941925618	455.05182261867253	-122.68018670978694	-11.091513123082564	149.54525272039382	187.82551182043278	431.1266510453055	-338.09117048375185	-151.59208110089918	-377.6222192758569	245.71576702945038	2.7947200991268346	-173.75597170250427	
239.29569791149459	-493.23085231739117	-277.14500838911687	-481.5793573932548	49.636737955568606	-402.14616981880135	508.46823758808034	184.9324434402106	356.9520390763115	-152.57047889039808	241.1141008471734	-456.4730066632027	164.77029895229623	-201.7439823186774	-166.65074309896312	437.42463292916386	82.21217237803342	-140.53928484542803	-477.1061322554462	-443.3690336436108	42.099260902584206	-52.06817654263949	309.0283683213131	-163.02010970969292	-468.91478308076273	202.32725169152218	-405.4775323627987	281.90362609202793	200.96782716707537	-170.1684330219714	-227.69006303347834	247.50303669353104	397.4421597149093	312.85524403623685	456.08236585511327	-313.2123288508807	227.12345422868373	502.1502220074815	368.9040408321281	362.9695200580379	
-60.29266549846312	279.31560277572476	226.8471918988431	15.42785678319592	481.64098461032086	93.3841268711567	137.51364333349193	-356.5852174182977	-242.3450089832997	109.1174160364368	-475.8569646670453	-91.25811645693926	187.94992038340342	499.79285739989564	-397.18737959552016	-400.42201249741095	271.7443006073464	-57.36112889517989	489.00482347149455	291.0967609581171	-234.7268073472473	21.668669481112488	-403.43895653999687	-478.9603947998612	154.17649844532139	-93.52666797304721	334.74946608023754	-236.6946154368547	187.53595389723887	426.5659829323039	-482.1463339758409	366.44327718778027	-243.39236221861057	-421.88237239888053	10.336251864299584	509.4082360475237	-436.44663407075933	-104.60719704457631	384.2477028316232	100.14102365367376	
-348.7991529350853	358.8800348170256	-277.8639323632884	-54.54500182423783	-333.94450885464346	-171.98293844233802	-109.7338382963232	-179.64755061839315	-20.548777627041943	-14.464751564228209	371.4802679240263	-140.7490895750364	-412.1417630343958	-478.2103238881182	-318.477465005411	382.67714328179477	420.96734506123175	380.0037684106786	-468.8897142779155	-426.217106733657	-5.761134903423908	50.1369339669975	296.4631947511226	168.55046142502556	-172.85705420019013	165.0829120017014	506.3993990476939	279.78998502449326	-246.67546466668216	50.12457192734496	403.47358039280687	-211.0175243004129	-64.5979886908633	-304.99309485064555	86.96715710966589	-142.30681216097634	-281.9474139160043	142.64569457274786	-174.1560485900477	332.6699654847124	
